635018.7	3046784.8	1
635039.5	3046784	1
635061.1	3046785.2	1
635081.2	3046783	1
635097.2	3046785.1	1
635108.4	3046787.4	1
635118.5	3046795.3	1
635133.9	3046799.5	1
635150.3	3046809.3	1
635163.3	3046821.2	1
635174.7	3046828.4	1
635189.1	3046842.3	1
635199.9	3046851.6	1
635215.4	3046872.5	1
635228.7	3046892	1
635242.1	3046915.1	1
635253.8	3046929.1	1
635271.1	3046945.1	1
635284.9	3046959.1	1
635296.8	3046979.4	1
635308.6	3046996.9	1
635326.1	3046998.3	1
635341	3046999.4	1
635355.4	3047003.3	1
635369.4	3047005.5	1
635382.2	3047013.7	1
635390.2	3047029.3	1
635401.7	3047038.9	1
635412.6	3047042.2	1
635429.1	3047047.8	1
635443.3	3047053.8	1
635461.5	3047059.3	1
635477.5	3047067	1
635491.1	3047076.5	1
635504.5	3047082.8	1
635516.6	3047088.9	1
635533.1	3047102.8	1
635548	3047102.9	1
635563	3047104.4	1
635580.8	3047105.4	1
635595.8	3047107.2	1
635614.5	3047114	1
635630.7	3047121	1
635649.9	3047132.3	1
635667.8	3047136.1	1
635683.1	3047144.1	1
635696.8	3047148.8	1
635707.1	3047153.6	1
635722.6	3047159.5	1
635740.1	3047162.6	1
635759	3047166	1
635777.7	3047165.6	1
635794.8	3047167.3	1
635806.8	3047163.7	1
635826.2	3047163.9	1
635840.1	3047162.3	1
635844	3047181.6	1
635847.4	3047205.7	1
635845.2	3047228.7	1
635846.4	3047266.4	1
635848	3047288.9	1
635850.5	3047314.4	1
635852.8	3047336.9	1
635858.1	3047356.8	1
635862.1	3047378.1	1
635869	3047394.1	1
635873.3	3047405.7	1
635876.8	3047422.2	1
635882.1	3047441.1	1
635892.1	3047464.6	1
635897.8	3047484.5	1
635906.5	3047503.5	1
635915.9	3047520.1	1
635925.3	3047546.1	1
635932.1	3047567.7	1
635938.1	3047587.9	1
635951.5	3047608.5	1
635961.7	3047620.9	1
635972.7	3047634.6	1
635984.2	3047644.2	1
635998.2	3047655.1	1
636007.4	3047667.5	1
636018	3047681	1
636032.6	3047690.1	1
636043.8	3047699	1
636056.2	3047705.8	1
636075.9	3047712.6	1
636090	3047717.5	1
636099.6	3047731	1
636111.5	3047749.6	1
636121.3	3047759.6	1
636134	3047765	1
636148.8	3047771	1
636166.5	3047778.2	1
636186.9	3047783.9	1
636201.5	3047793.1	1
636224.7	3047799	1
636241.7	3047807	1
636252	3047812.8	1
636266.8	3047826.1	1
636275.8	3047834	1
636283.6	3047837.9	1
636295.8	3047847.8	1
636302.7	3047856.1	1
636314.6	3047865.4	1
636326.4	3047874.2	1
636339	3047884.1	1
636350.1	3047892.7	1
636365.7	3047899.7	1
636376.5	3047911	1
636391.6	3047914.6	1
636402.9	3047919.3	1
636413.2	3047923.4	1
636430.3	3047925.4	1
636448.2	3047931.3	1
636463.5	3047930.3	1
636486.1	3047930.8	1
636500.5	3047927.7	1
636517.2	3047927	1
636531.4	3047926.8	1
636543	3047921.8	0
636560.1	3047916.6	0
636572.6	3047916.4	0
